rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao;site_municipal;site_esic;regulamento_pagina_prefeitura;regulamento_pagina_prefeiturap;regulamentou_lai;regulamentou_laip;tipo_regulamentacao_lai;normativo_lai;dt_normativo_lai;regulamentou_criacao_sic;regulamentou_criacao_sicp;previsao_calassificacao;previsao_calassificacaop;previsao_responsabilizacao_servidor;previsao_responsabilizacao_servidorp;regulamentou_instancia_recursal;regulamentou_instancia_recursalp;pontos_regulamentacao;indicacao_orgao;indicacao_orgaop;indicacao_endereco;indicacao_enderecop;indicacao_telefone;indicacao_telefonep;indicacao_horario;indicacao_horariop;alternativa_sic_eletronico;alternativa_sic_eletronicop;envio_documento_cadastro;assinatura_reconhecida;declaracao_responsabilidade;maioridade;outras_exigencias;nao_exige_identificacaop;possibilidade_acompanhamento;possibilidade_acompanhamentop;resposta_no_prazo_pergunta_1;resposta_no_prazo_pergunta_2;resposta_no_prazo_pergunta_3;resposta_no_prazo_pergunta_4;pontos_prazo_perguntas;respondeu_pergunta_1;respondeu_pergunta_2;respondeu_pergunta_3;respondeu_pergunta_4;pontos_resposta_perguntas;pontos_transp_passiva;total_pontos;nota_1
3;912;3.33;18/08/2016;05/01/2017;pe;pernambuco;santa filomena;2612554;14172;http://santafilomena.pe.gov.br/2016/;http://santafilomena.altdigital.com.br/index.php?option=com_hoduma&view=cpanel&Itemid=159;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;29/06/2016;20/12/2016;sp;são paulo;vera cruz;3556602;10997;http://www.veracruz.sp.gov.br/;http://189.79.167.155:5656/TransparenciaDocs/HomeESIC.ASPX;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;29/06/2016;21/12/2016;sp;são paulo;viradouro;3556800;18428;http://www.viradouro.sp.gov.br/;http://nfe.viradouro.sp.gov.br:5656/transparencia/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;09/08/2016;05/01/2017;pi;piauí;milton brandão;2206357;6517;http://transparencia.miltonbrandao.pi.gov.br/;http://transparencia.miltonbrandao.pi.gov.br/esic;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;14/07/2016;23/11/2016;sp;são paulo;patrocínio paulista;3536307;14093;http://patrociniopaulista.sp.gov.br/;http://189.56.93.35:5656/transparencia/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;;não;;sim;100;;sim;;sim;400;1200;1200;3.33
3;912;3.33;16/08/2016;14/09/2016;pi;piauí;regeneração;2208809;17697;http://www.regeneracao.pi.gov.br/index.php?class=eSicView;http://www.regeneracao.pi.gov.br/index.php?class=eSicView;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;16/08/2016;14/09/2016;pi;piauí;ribeira do piauí;2208874;4381;http://www.ribeiradopiaui.pi.gov.br/index.php?class=Main&method=;http://www.ribeiradopiaui.pi.gov.br/index.php?class=eSicView;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;15/08/2016;05/01/2017;pi;piauí;porto alegre do piauí;2208551;2647;http://www.portoalegredopiaui.pi.gov.br/index.php?class=eSicView&method=;http://www.transparencia.appm.org.br/porto-alegre-do-piaui/esic/solicitar/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;15/07/2016;20/09/2016;sp;são paulo;presidente alves;3541109;4179;http://www.presidentealves.sp.gov.br/;http://www.presidentealves.sp.gov.br/sistemas/esiclivre/index/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;18/07/2016;17/11/2016;sp;são paulo;ribeirão dos índios;3543238;2245;http://www.ribeiraodosindios.sp.gov.br/;http://ribeiraodosindios.sp.gov.br/esic-cadastro.php;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;15/07/2016;04/10/2016;am;amazonas;carauari;1301001;27880;http://www.transparenciamunicipalaam.com.br/carauari/;http://transparenciamunicipalaam.com.br/carauari/esic/index.php?a=add;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;sim;;não;não;100;sim;;sim;não;400;1200;1200;3.33
3;912;3.33;12/07/2016;29/09/2016;am;amazonas;silves;1304005;9081;http://www.silves.am.gov.br/128/;http://www.transparencia-am.com.br/Silves/PM/e-sic.php;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;18/08/2016;05/01/2017;pi;piauí;madeiro;2205854;8111;Não Localizado;http://transparencia.madeiro.pi.gov.br/esic;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;18/08/2016;10/10/2016;pi;piauí;manoel emídio;2205904;5263;http://www.manoelemidio.pi.gov.br/;http://transparencia.manoelemidio.pi.gov.br/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;18/08/2016;05/01/2017;pi;piauí;joca marques;2205458;5308;http://www.jocamarques.pi.gov.br/;http://transparencia.appm.org.br/joca-marques/esic;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;não;;;;0;sim;;;;200;1200;1200;3.33
3;912;3.33;17/08/2016;05/01/2017;pi;piauí;itainópolis;2205003;11354;http://www.itainopolis.pi.gov.br/;http://www.itainopolis.pi.gov.br/165/AcessoAInformacao/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;17/08/2016;10/10/2016;pi;piauí;itaueira;2205102;10828;http://www.itaueira.pi.gov.br/;http://transparencia.itaueira.pi.gov.br/itaueira/esic/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;17/08/2016;10/10/2016;pi;piauí;jatobá do piauí;2205276;4767;http://www.jatobadopiaui.pi.gov.br/;http://www.jatobadopiaui.pi.gov.br/265/AcessoAInformacao/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;16/08/2016;05/12/2016;pi;piauí;corrente;2202901;26084;http://www.corrente.pi.gov.br/;http://www.transparencia.appm.org.br/corrente/esic/solicitar/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;16/08/2016;05/01/2017;pi;piauí;caridade do piauí;2202554;4994;http://caridadedopiaui.pi.gov.br/;http://transparencia.caridadedopiaui.pi.gov.br/caridade-do-piaui/esic/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;17/08/2016;10/10/2016;pi;piauí;esperantina;2203701;38874;http://www.esperantina.pi.gov.br/;http://www.ouvidoriaesperantina.stsinformatica.com.br/cadastramanifestacao/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;17/08/2016;10/10/2016;pi;piauí;guadalupe;2204501;10338;http://www.guadalupe.pi.gov.br/;http://guadalupe.ouvidoriamunicipal.org/cadastramanifestacao/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;17/08/2016;10/10/2016;pi;piauí;ipiranga do piauí;2204808;9599;http://www.ipiranga.pi.gov.br/;http://transparencia.ipiranga.pi.gov.br/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;03/07/2016;27/09/2016;al;alagoas;palmeira dos índios;2706307;73878;http://www.palmeiradosindios.al.gov.br/;http://www.palmeiradosindios.al.io.org.br/sic_novo/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;;não;não;sim;100;;sim;sim;não;400;1200;1200;3.33
3;912;3.33;20/07/2016;07/10/2016;al;alagoas;major isidoro;2704401;20047;http://majorizidoro.al.gov.br/;http://majorizidoro.al.gov.br/sic/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;30/07/2016;03/10/2016;rs;rio grande do sul;esteio;4307708;83984;http://www.esteio.rs.gov.br/;http://www.esteio.rs.gov.br/index.php?option=com_content&view=article&id=5081;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;08/08/2016;22/09/2016;rs;rio grande do sul;carlos gomes;4304853;1574;http://www.carlosgomes.rs.gov.br/site/;http://carlosgomes.rs.gov.br/site/ouvidoria/page?pagename=formulario;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;04/07/2016;03/10/2016;rs;rio grande do sul;dona francisca;4306700;3374;http://www.donafrancisca.rs.gov.br/;http://www.donafrancisca.rs.gov.br/transparencia/acesso-a-informacao/sic-pedido-de-informacao;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;29/07/2016;20/09/2016;rs;rio grande do sul;guarani das missões;4309506;8150;http://www.guaranidasmissoes.rs.gov.br/;http://www.guaranidasmissoes.rs.gov.br/98/AcessoAInformacao/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;não;0;sim;200;não;não;não;não;não;300;sim;200;sim;;;;100;sim;;;;200;1200;1200;3.33
3;912;3.33;13/07/2016;17/11/2016;sp;são paulo;marinópolis;3529104;2150;http://www.marinopolis.sp.gov.br/;http://131.100.127.184:5656/transparenciadocs/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;13/07/2016;07/10/2016;sp;são paulo;monte castelo;3531605;4188;http://www.montecastelo.sp.gov.br/;http://www.montecastelo.sp.gov.br/faleconosco.php;não;0;sim;150;decreto;decreto 18/2015;27/04/2015;sim;200;sim;150;não;0;sim;200;700;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;não;0;;;;;0;;;;;0;500;1200;3.33
3;912;3.33;14/07/2016;09/12/2016;sp;são paulo;palmeira d'oeste;3535200;9596;http://www.palmeiradoeste.sp.gov.br/;http://177.74.179.4:5656/scpiweb/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;03/08/2016;09/01/2017;pr;paraná;iguaraçu;4110003;4275;http://www.iguaracu.pr.gov.br/;http://www.ingadigital.com.br/transparencia/index.php?sessao=3ab8db51aeuv3a;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;26/07/2016;14/12/2016;pr;paraná;mandaguaçu;4114104;21672;http://www.mandaguacu.pr.gov.br/;http://www.ingadigital.com.br/transparencia/?id_cliente=11987&sessao=e189ba24f8cte1;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;sim;sim;sim;sim;500;não;não;não;não;0;1200;1200;3.33
3;912;3.33;27/07/2016;14/12/2016;pr;paraná;jardim alegre;4112504;12191;http://www.jardimalegre.pr.gov.br/;http://www.jardimalegre.pr.gov.br/esic/login.php;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;01/08/2016;13/12/2016;pr;paraná;itaperuçu;4111258;26755;http://itaperucu.pr.gov.br/;http://itaperucu.pr.gov.br/acesso-ao-lai/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;05/07/2016;16/12/2016;pr;paraná;pranchita;4120358;5558;http://www.pranchita.pr.gov.br/;http://pranchita.sgpub.com.br/login_usuario.php;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;03/08/2016;04/10/2016;ms;mato grosso do sul;bandeirantes;5001508;6771;http://www.bandeirantes.ms.gov.br/;http://esic.qualitysistemas.com.br/pedido;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;23/08/2016;27/09/2016;pa;pará;aurora do pará;1500958;29492;http://www.auroradopara.pa.gov.br/index.php;http://www.auroradopara.pa.gov.br/sic.php;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;13/07/2016;04/10/2016;mg;minas gerais;pedras de maria da cruz;3149150;11193;http://www.pedrasdemariadacruz.mg.gov.br/;http://www.pedrasdemariadacruz.mg.gov.br/e-sic/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1200;1200;3.33
3;912;3.33;27/06/2016;14/01/2017;mg;minas gerais;são joão do oriente;3162609;7888;http://www.saojoaodooriente.mg.gov.br/?s=sic&x=7&y=3;http://www.saojoaodooriente.mg.gov.br/sic;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;17/08/2016;15/09/2016;ro;rondônia;theobroma;1101609;11347;http://www.theobroma.ro.gov.br/;http://www.theobroma.ro.gov.br/esic/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;17/08/2016;12/01/2017;ro;rondônia;urupá;1101708;13293;http://www.urupa.ro.gov.br/;http://191.37.222.58:8080/portaltransparencia/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;29/06/2016;15/09/2016;ro;rondônia;vale do anari;1101757;10843;http://www.valedoanari.ro.gov.br/;http://esic.valedoanari.ro.gov.br/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;13/07/2016;29/09/2016;ba;bahia;santa cruz cabrália;2927705;28226;http://www.cabralia.ba.gov.br/;http://www.cabralia.ba.gov.br/Materia_especifica/46923/Acesso-a-Informacao;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;sim;;;;100;sim;;;;200;1200;1200;3.33
3;912;3.33;12/07/2016;19/11/2016;ba;bahia;retirolândia;2926103;13319;http://retirolandia.ba.gov.br/;http://transparenciaoficial.com/cidade.php?q=1&id=34;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;12/07/2016;20/09/2016;ba;bahia;riachão do jacuípe;2926301;35403;http://www.riachaodojacuipe.ba.gov.br/;https://sic.ipmbrasil.org.br/?codEntidade=14043269000160;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;;não;;;0;;sim;;;200;1200;1200;3.33
3;912;3.33;06/07/2016;03/10/2016;ms;mato grosso do sul;nioaque;5005806;14233;http://www.nioaque.ms.gov.br/;http://esic.qualitysistemas.com.br/login/prefeitura_municipal_de_nioaque;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;08/07/2016;10/01/2017;ms;mato grosso do sul;são gabriel do oeste;5007695;24982;http://www.saogabriel.ms.gov.br/;http://transparencia.saogabriel.ms.gov.br/Transparencia/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;07/07/2016;03/10/2016;ms;mato grosso do sul;paraíso das aguas;5006275;5150;http://paraisodasaguas.ms.gov.br/;http://esic.qualitysistemas.com.br/login/prefeitura_municipal_de_paraiso_das_aguas;sim;100;sim;150;decreto;192;11/04/2015;sim;200;sim;150;não;0;sim;200;800;sim;200;sim;100;sim;100;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;;;;;0;;;;;0;400;1200;3.33
3;912;3.33;28/07/2016;04/10/2016;mt;mato grosso;diamantino;5103502;21064;http://www.diamantino.mt.gov.br/index.html;https://e-gov.betha.com.br/transparencia/01023-002/con_registropedidoinformacao.faces;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;05/07/2016;10/10/2016;to;tocantins;rio dos bois;1718709;2764;http://riodosbois.to.gov.br/;http://riodosbois.to.gov.br/ouvidoria/++add++Claim?;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;27/07/2016;08/12/2016;go;goiás;montividiu do norte;5213772;4387;http://montividiudonorte.go.gov.br/;http://montividiudonorte.megasofttransparencia.com.br/e-sic/adm/e-sic.xhtml;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;06/07/2016;10/10/2016;to;tocantins;sandolândia;1718840;3410;http://www.sandolandia.to.gov.br/;http://www.sandolandia.to.gov.br/Ouvidoria/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
3;912;3.33;30/06/2016;21/09/2016;to;tocantins;monte do carmo;1713601;7535;http://www.montedocarmo.to.gov.br/;http://transparencia.montedocarmo.to.gov.br/;não;0;não localizado;0;;;;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;;;;;0;;;;;0;1200;1200;3.33
